toko,kategori,nama_produk,harga,harga_original,harga_member,diskon,rating,jumlah_review,jumlah_terjual,lokasi,brand,url_produk,url_gambar,tanggal_scraping,halaman
Watsons,Pembersih Wajah,CHINESE MEDICIN Watermelon Frost Lozenges 12 tablet,16900,26900.0,16055.0,35.0,5.0,1.0,,Indonesia,CHINESE,https://www.watsons.co.id/id/chinese-medicin-watermelon-frost-lozenges-12-tablet/p/BP_14538,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,105
Watsons,Pembersih Wajah,BETADINE Betadine Antiseptic Skin Cleanser 100ml,64500,,,,5.0,53.0,,Indonesia,BETADINE,https://www.watsons.co.id/id/betadine-betadine-antiseptic-skin-cleanser-100ml/p/BP_19309,,2026-05-07,106
Watsons,Pembersih Wajah,LUX Body Wash Hijab Olive Honey 400ml,27500,,,,5.0,7.0,,Indonesia,LUX,https://www.watsons.co.id/id/lux-body-wash-hijab-olive-honey-400ml/p/BP_26707,,2026-05-07,107
Watsons,Pembersih Wajah,VANTELIN Knee Support Black M 1pc,114300,164900.0,,,5.0,7.0,,Indonesia,VANTELIN,https://www.watsons.co.id/id/vantelin-knee-support-black-m-1pc/p/BP_15023,,2026-05-07,109
Watsons,Pembersih Wajah,LIFEBUOY Sabun Mandi Cair Japanese Shiso Pump 500g,41900,69900.0,,40.0,,0.0,,Indonesia,LIFEBUOY,https://www.watsons.co.id/id/lifebuoy-sabun-mandi-cair-japanese-shiso-pump-500g/p/BP_59192,,2026-05-07,109
Watsons,Pembersih Wajah,PEPSODENT Double Care Clean Sikat Gigi Soft 1Pc,26000,40300.0,,35.0,5.0,19.0,,Indonesia,PEPSODENT,https://www.watsons.co.id/id/pepsodent-double-care-clean-sikat-gigi-soft-1pc/p/BP_49289,,2026-05-07,111
Watsons,Pembersih Wajah,IKA Alkohol 70% 100ml,27500,,,,5.0,8.0,,Indonesia,IKA,https://www.watsons.co.id/id/ika-alkohol-70-100ml/p/BP_10276,,2026-05-07,111
Watsons,Pembersih Wajah,WATSONS Watsons Cuticle Pusher & Remover,13900,27900.0,,50.0,5.0,5.0,,Indonesia,WATSONS,https://www.watsons.co.id/id/watsons-watsons-cuticle-pusher-remover/p/BP_43246,,2026-05-07,112
Watsons,Pembersih Wajah,SECRET CLEAN Secret Clean Propolis Antiseptic Mouthwash Peppet Mint 150ml,26500,37900.0,,30.0,5.0,7.0,,Indonesia,SECRET,https://www.watsons.co.id/id/secret-clean-secret-clean-propolis-antiseptic-mouthwash-peppet-mint-150ml/p/BP_36692,,2026-05-07,112
Watsons,Pembersih Wajah,LABORE Sensitive Skin Care BiomeProtect Physical Sunscreen SPF 50+ PA++++ 80g,314500,405000.0,,20.0,5.0,6.0,,Indonesia,LABORE,https://www.watsons.co.id/id/labore-sensitive-skin-care-biomeprotect-physical-sunscreen-spf-50-pa-80g/p/BP_44139,,2026-05-07,112
Watsons,Pembersih Wajah,FIT-U Fit U Alkohol Swab Box,26400,,,,5.0,5.0,,Indonesia,FIT-U,https://www.watsons.co.id/id/fit-u-fit-u-alkohol-swab-box/p/BP_35403,,2026-05-07,113
Watsons,Pembersih Wajah,HEAD & SHOULDER Clean & Balanced Anti-Dandruff Shampoo 180ml,33500,43900.0,,20.0,5.0,3.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-clean-balanced-anti-dandruff-shampoo-180ml/p/BP_45280,,2026-05-07,114
Watsons,Pembersih Wajah,LAMICA Brush Cleansing Pad 606,85000,,,,5.0,1.0,,Indonesia,LAMICA,https://www.watsons.co.id/id/lamica-brush-cleansing-pad-606/p/BP_58237,,2026-05-07,114
Watsons,Pembersih Wajah,ORAL B Toothbrush Gum Care Blacktea 3S,56000,72900.0,,20.0,5.0,2.0,,Indonesia,ORAL,https://www.watsons.co.id/id/oral-b-toothbrush-gum-care-blacktea-3s/p/BP_73396,,2026-05-07,115
Watsons,Pembersih Wajah,ORAL B Toothbrush Gum Care Blacktea 1S,27500,35900.0,,,5.0,1.0,,Indonesia,ORAL,https://www.watsons.co.id/id/oral-b-toothbrush-gum-care-blacktea-1s/p/BP_73397,,2026-05-07,115
Watsons,Pembersih Wajah,CITO Alkohol Cito 300ml,22500,,,,5.0,3.0,,Indonesia,CITO,https://www.watsons.co.id/id/cito-alkohol-cito-300ml/p/BP_14226,,2026-05-07,116
Watsons,Pembersih Wajah,SENSODYNE Sikat Gigi Repair & Protect Soft 2'S,44500,,,,5.0,1.0,,Indonesia,SENSODYNE,https://www.watsons.co.id/id/sensodyne-sikat-gigi-repair-protect-soft-2-s/p/BP_70270,,2026-05-07,117
Watsons,Pembersih Wajah,MOMAMI Momami First Aid Antiseptic Spray 10ml,41900,59900.0,39805.0,30.0,2.0,3.0,,Indonesia,MOMAMI,https://www.watsons.co.id/id/momami-momami-first-aid-antiseptic-spray-10ml/p/BP_41659,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,117
Watsons,Pembersih Wajah,BETADINE Antiseptic Solution 30ml,41900,,,,5.0,12.0,,Indonesia,BETADINE,https://www.watsons.co.id/id/betadine-antiseptic-solution-30ml/p/BP_10259,,2026-05-07,117
Watsons,Pembersih Wajah,ERHA Scalperfect Piroctone Olamine & Climbazole Anti Dandruff Shampoo 100ml,75000,90000.0,,15.0,5.0,1.0,,Indonesia,ERHA,https://www.watsons.co.id/id/erha-scalperfect-piroctone-olamine-climbazole-anti-dandruff-shampoo-100ml/p/BP_60901,,2026-05-07,118
Watsons,Pembersih Wajah,LIFEBUOY Sabun Mandi Cair Anti Bacterial Body Wash Mild Care 100g,19500,,,,,0.0,,Indonesia,LIFEBUOY,https://www.watsons.co.id/id/lifebuoy-sabun-mandi-cair-anti-bacterial-body-wash-mild-care-100g/p/BP_59992,,2026-05-07,118
Watsons,Pembersih Wajah,JORDAN JORDAN TP STEP 1,33900,,,,5.0,4.0,,Indonesia,JORDAN,https://www.watsons.co.id/id/jordan-jordan-tp-step-1/p/BP_19716,,2026-05-07,118
Watsons,Pembersih Wajah,STEROBAC Wound Cleanser Gel 15ml,22500,34900.0,21375.0,35.0,,0.0,,Indonesia,STEROBAC,https://www.watsons.co.id/id/sterobac-wound-cleanser-gel-15ml/p/BP_74759,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,119
Watsons,Pembersih Wajah,CONFIDENCE Pants Tipis & Pas di Badan M 5'S - Popok Celana,50700,,,,,0.0,,Indonesia,CONFIDENCE,https://www.watsons.co.id/id/confidence-pants-tipis-pas-di-badan-m-5-s-popok-celana/p/BP_37416,,2026-05-07,119
Watsons,Pembersih Wajah,CONFIDENCE Pants Tipis & Pas di Badan L 4'S - Popok Celana,50700,,,,5.0,2.0,,Indonesia,CONFIDENCE,https://www.watsons.co.id/id/confidence-pants-tipis-pas-di-badan-l-4-s-popok-celana/p/BP_37415,,2026-05-07,119
Watsons,Pembersih Wajah,SECRET GARDEN Secret Garden Room And Linen Spray Clean Soap 100ml,125000,,,,,0.0,,Indonesia,SECRET,https://www.watsons.co.id/id/secret-garden-secret-garden-room-and-linen-spray-clean-soap-100ml/p/BP_51304,,2026-05-07,119
Watsons,Pembersih Wajah,WUND Scar Gel 15g,315900,395000.0,300105.0,25.0,,0.0,,Indonesia,WUND,https://www.watsons.co.id/id/wund-scar-gel-15g/p/BP_74577,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,120
Watsons,Pembersih Wajah,HEAD & SHOULDER Shampoo Super Cool 300ml,46500,87900.0,,45.0,,0.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-shampoo-super-cool-300ml/p/BP_74790,,2026-05-07,120
Watsons,Pembersih Wajah,HEAD & SHOULDER Shampoo Super Cool 400ml,60500,113500.0,,45.0,5.0,1.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-shampoo-super-cool-400ml/p/BP_74789,,2026-05-07,120
Watsons,Pembersih Wajah,HEAD & SHOULDER 2-in-1 Shampoo Cool Menthol 400ml,113500,,,,,0.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-2-in-1-shampoo-cool-menthol-400ml/p/BP_74788,,2026-05-07,120
Watsons,Pembersih Wajah,DETTOL Dettol Antiseptic Liquid 750ml,238500,,,,5.0,259.0,,Indonesia,DETTOL,https://www.watsons.co.id/id/dettol-dettol-antiseptic-liquid-750ml/p/BP_43542,,2026-05-07,120
Watsons,Pembersih Wajah,"CHIEF Chief Water Based 4,2oz",132900,204600.0,,35.0,5.0,8.0,,Indonesia,CHIEF,https://www.watsons.co.id/id/chief-chief-water-based-4-2oz/p/BP_31247,,2026-05-07,120
Watsons,Pembersih Wajah,HEAD & SHOULDER H&S SHMAPOO ITCH CARE 300ML,35500,76900.0,,50.0,5.0,3.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-h-s-shmapoo-itch-care-300ml/p/BP_20661,,2026-05-07,120
Watsons,Pembersih Wajah,STEROBAC Wound Cleanser 40ml,27900,34900.0,26505.0,20.0,,0.0,,Indonesia,STEROBAC,https://www.watsons.co.id/id/sterobac-wound-cleanser-40ml/p/BP_45218,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,121
Watsons,Pembersih Wajah,SUNSILK Hijab Shampoo Refresh And Anti Dandruff 300ml,54900,,,,5.0,4.0,,Indonesia,SUNSILK,https://www.watsons.co.id/id/sunsilk-hijab-shampoo-refresh-and-anti-dandruff-300ml/p/BP_73203,,2026-05-07,121
Watsons,Pembersih Wajah,DERMATIX Dermatix Ultra Kids 9g - Merawat dan Memudarkan Bekas Luka Anak,259900,,,,4.0,1.0,,Indonesia,DERMATIX,https://www.watsons.co.id/id/dermatix-dermatix-ultra-kids-9g-merawat-dan-memudarkan-bekas-luka-anak/p/BP_39195,,2026-05-07,121
Watsons,Pembersih Wajah,CHINESE MEDICIN Four Season Medicated Oil 20ml,40000,,,,5.0,3.0,,Indonesia,CHINESE,https://www.watsons.co.id/id/chinese-medicin-four-season-medicated-oil-20ml/p/BP_10080,,2026-05-07,122
Watsons,Pembersih Wajah,GATSBY Gatsby Eau De Blue Deodorant Roll On - Air Code,24400,,,,5.0,1.0,,Indonesia,GATSBY,https://www.watsons.co.id/id/gatsby-gatsby-eau-de-blue-deodorant-roll-on-air-code/p/BP_35943,,2026-05-07,122
Watsons,Pembersih Wajah,BRANDS Bird Nest 42g,436000,,,,5.0,1.0,,Indonesia,BRANDS,https://www.watsons.co.id/id/brands-bird-nest-42g/p/BP_13168,,2026-05-07,122
Watsons,Pembersih Wajah,HEAD & SHOULDER H&S SHAMPOO ITCH CARE 160ML,33500,43900.0,,20.0,5.0,1.0,,Indonesia,HEAD,https://www.watsons.co.id/id/head-shoulder-h-s-shampoo-itch-care-160ml/p/BP_20657,,2026-05-07,123
Watsons,Pembersih Wajah,BRANDS Bird Nest 70g,637000,,,,5.0,4.0,,Indonesia,BRANDS,https://www.watsons.co.id/id/brands-bird-nest-70g/p/BP_13166,,2026-05-07,123
Watsons,Pembersih Wajah,NO COUGH Herbal Sirup 120ml,116250,155000.0,,25.0,4.0,2.0,,Indonesia,NO,https://www.watsons.co.id/id/no-cough-herbal-sirup-120ml/p/BP_11961,,2026-05-07,125
Watsons,Pembersih Wajah,NATURES HEALTH Krill Oil 500mg Softgel 30'S,450000,,,,5.0,3.0,,Indonesia,NATURES,https://www.watsons.co.id/id/natures-health-krill-oil-500mg-softgel-30-s/p/BP_13272,,2026-05-07,125
Watsons,Pembersih Wajah,ARJOENA Maxxx Spray 15ml,44900,,,,,0.0,,Indonesia,ARJOENA,https://www.watsons.co.id/id/arjoena-maxxx-spray-15ml/p/BP_44881,,2026-05-07,125
Watsons,Pembersih Wajah,NO COUGH Twin Pack Herbal Sirup 120ml,310000,,,,,0.0,,Indonesia,NO,https://www.watsons.co.id/id/no-cough-twin-pack-herbal-sirup-120ml/p/BP_74712,,2026-05-07,126
Watsons,Pembersih Wajah,CHINESE MEDICIN Fufang Ejiao Jiang 12 botol @20ml Penambah Darah dan Stamina,354900,,,,5.0,1.0,,Indonesia,CHINESE,https://www.watsons.co.id/id/chinese-medicin-fufang-ejiao-jiang-12-botol-20ml/p/BP_14540,,2026-05-07,128
Watsons,Pembersih Wajah,CIARA Ciara Stretchmarks Treatment Oil With Fish Collagen 30ml,48300,69000.0,,,,0.0,,Indonesia,CIARA,https://www.watsons.co.id/id/ciara-ciara-stretchmarks-treatment-oil-with-fish-collagen-30ml/p/BP_45157,,2026-05-07,130
Watsons,Pembersih Wajah,PURE PAW PAW Pure Paw Paw Pawpaw Ointment Grape 25G,81000,,,,5.0,39.0,,Indonesia,PURE,https://www.watsons.co.id/id/pure-paw-paw-pure-paw-paw-pawpaw-ointment-grape-25g/p/BP_58166,,2026-05-07,130
Watsons,Pembersih Wajah,GIV White Twin Pack Sabun Mandi Cair Mulberry Pouch 800ml,44500,89000.0,,,5.0,147.0,,Indonesia,GIV,https://www.watsons.co.id/id/giv-white-twin-pack-sabun-mandi-cair-mulberry-pouch-800ml/p/BP_75084,,2026-05-07,134
Watsons,Pembersih Wajah,SENSITIF VIVO Cleasing Wipes 10'S,33000,,,,,0.0,,Indonesia,SENSITIF,https://www.watsons.co.id/id/sensitif-vivo-cleasing-wipes-10-s/p/BP_75342,,2026-05-07,136
Watsons,Pembersih Wajah,NATURES HEALTH Kidnetab Tablet 60'S,470000,,,,5.0,1.0,,Indonesia,NATURES,https://www.watsons.co.id/id/natures-health-kidnetab-tablet-60-s/p/BP_13467,,2026-05-07,137
Watsons,Perawatan Kulit,Q-LIFE Menstrual Care 1s,22000,,,,5.0,8.0,,Indonesia,Q-LIFE,https://www.watsons.co.id/id/q-life-menstrual-care-1s/p/BP_16989,,2026-05-07,5
Watsons,Perawatan Kulit,BC SKIN Nature Bright Skin food Body Exfoliate 150g,114700,135000.0,,15.0,,0.0,,Indonesia,BC,https://www.watsons.co.id/id/bc-skin-nature-bright-skin-food-body-exfoliate-150g/p/BP_74810,,2026-05-07,7
Watsons,Perawatan Kulit,ELISE Elise Classic 824,8500,29100.0,,65.0,,0.0,,Indonesia,ELISE,https://www.watsons.co.id/id/elise-elise-classic-824/p/BP_25877,,2026-05-07,7
Watsons,Perawatan Kulit,GILLETTE Venus Sensitive Smooth Razor + Cartridge 2'S,132500,,,,,0.0,,Indonesia,GILLETTE,https://www.watsons.co.id/id/gillette-venus-sensitive-smooth-razor-cartridge-2-s/p/BP_74568,,2026-05-07,20
Watsons,Perawatan Kulit,GILLETTE Venus Sensitive Razor Alat Cukur Wanita 3'S,113500,,,,5.0,1.0,,Indonesia,GILLETTE,https://www.watsons.co.id/id/gillette-venus-sensitive-razor-alat-cukur-wanita-3-s/p/BP_74565,,2026-05-07,20
Watsons,Perawatan Kulit,GILLETTE Venus Comfortglide White Tea Razor + Cartridge 3 Mata Pisau,166500,,,,,0.0,,Indonesia,GILLETTE,https://www.watsons.co.id/id/gillette-venus-comfortglide-white-tea-razor-cartridge-3-mata-pisau/p/BP_74567,,2026-05-07,20
Watsons,Perawatan Kulit,GILLETTE Venus Mini Comfortglide White Tea Razor 3 Mata Pisau 1'S,148000,,,,,0.0,,Indonesia,GILLETTE,https://www.watsons.co.id/id/gillette-venus-mini-comfortglide-white-tea-razor-3-mata-pisau-1-s/p/BP_74566,,2026-05-07,21
Watsons,Perawatan Kulit,VIENNA Vienna Breast Cream 30Ml Sachet,12100,20300.0,11495.0,40.0,5.0,2.0,,Indonesia,VIENNA,https://www.watsons.co.id/id/vienna-vienna-breast-cream-30ml-sachet/p/BP_29465,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Peppermint,28490,,,,5.0,1.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-peppermint/p/BP_58372,,2026-05-07,21
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Cempaka,28490,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-cempaka/p/BP_58371,,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Edith Fragrance Brightening Body Serum 180ml,44100,49000.0,41895.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-edith-fragrance-brightening-body-serum-180ml/p/BP_74603,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Edith Fragrance Brightening Body Serum 300ml,62100,69000.0,58995.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-edith-fragrance-brightening-body-serum-300ml/p/BP_74598,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Phoebe Fragrance Brightening Body Serum 180ml,44100,49000.0,41895.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-phoebe-fragrance-brightening-body-serum-180ml/p/BP_74602,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Leona Fragrance Brightening Body Serum 180ml,44100,49000.0,41895.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-leona-fragrance-brightening-body-serum-180ml/p/BP_74601,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Phoebe Fragrance Brightening Body Serum 300ml,62100,69000.0,58995.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-phoebe-fragrance-brightening-body-serum-300ml/p/BP_74597,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,21
Watsons,Perawatan Kulit,BODIBREZE Alice Fragrance Brightening Body Serum 180ml,44100,49000.0,41895.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-alice-fragrance-brightening-body-serum-180ml/p/BP_74604,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BODIBREZE Emma Fragrance Brightening Body Serum 300ml,62100,69000.0,58995.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-emma-fragrance-brightening-body-serum-300ml/p/BP_74600,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BODIBREZE Alice Fragrance Brightening Body Serum 300ml,62100,69000.0,58995.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-alice-fragrance-brightening-body-serum-300ml/p/BP_74599,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BODIBREZE Emma Fragrance Brightening Body Serum 180ml,44100,49000.0,41895.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-emma-fragrance-brightening-body-serum-180ml/p/BP_74605,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BODIBREZE Leona Fragrance Brightening Body Serum 300ml,62100,69000.0,58995.0,10.0,,0.0,,Indonesia,BODIBREZE,https://www.watsons.co.id/id/bodibreze-leona-fragrance-brightening-body-serum-300ml/p/BP_74596,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BRIGHTY Brighty Multipurposes Exfoliating Toner 130ml,61600,88000.0,,20.0,,0.0,,Indonesia,BRIGHTY,https://www.watsons.co.id/id/brighty-brighty-multipurposes-exfoliating-toner-130ml/p/BP_45158,,2026-05-07,22
Watsons,Perawatan Kulit,VIENNA Vienna Underarm Cream 30ml Sachet,12100,20300.0,11495.0,40.0,5.0,4.0,,Indonesia,VIENNA,https://www.watsons.co.id/id/vienna-vienna-underarm-cream-30ml-sachet/p/BP_29126,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,22
Watsons,Perawatan Kulit,BALI-ALUS Byebye Bug Body Spray,35700,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-byebye-bug-body-spray/p/BP_56245,,2026-05-07,22
Watsons,Perawatan Kulit,GLAD2GLOW Tone Up Brightening Body Serum 100ml,49000,,,,,0.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-tone-up-brightening-body-serum-100ml/p/BP_75726,,2026-05-07,22
Watsons,Perawatan Kulit,PS LOVE Menstruheat Menstrual Cramp Relief by Blood1'S,21900,,,,5.0,9.0,,Indonesia,PS,https://www.watsons.co.id/id/ps-love-menstruheat-menstrual-cramp-relief-by-blood1-s/p/BP_16094,,2026-05-07,23
Watsons,Perawatan Kulit,PS LOVE Kneeheat Knee & Joint Pain Relief by Blood 1'S,21900,,,,5.0,16.0,,Indonesia,PS,https://www.watsons.co.id/id/ps-love-kneeheat-knee-joint-pain-relief-by-blood-1-s/p/BP_16093,,2026-05-07,23
Watsons,Perawatan Kulit,GILLETTE Simply Venus Basic X 2 2,36000,,,,5.0,8.0,,Indonesia,GILLETTE,https://www.watsons.co.id/id/gillette-simply-venus-basic-x-2-2/p/BP_58789,,2026-05-07,27
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Fresh,31450,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-fresh/p/BP_56257,,2026-05-07,28
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Lavender,31450,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-lavender/p/BP_56260,,2026-05-07,28
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Jasmine,31450,,,,5.0,1.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-jasmine/p/BP_56259,,2026-05-07,28
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Rose,31450,,,,5.0,2.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-rose/p/BP_56263,,2026-05-07,28
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Exotic,31450,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-exotic/p/BP_56255,,2026-05-07,29
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Frangipani,31450,,,,5.0,1.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-frangipani/p/BP_56256,,2026-05-07,29
Watsons,Perawatan Kulit,VASELINE Vaseline Repairing Jelly Aloe 50ml,39500,,,,5.0,8.0,,Indonesia,VASELINE,https://www.watsons.co.id/id/vaseline-vaseline-repairing-jelly-aloe-50ml/p/BP_35442,,2026-05-07,29
Watsons,Perawatan Kulit,BALI-ALUS Essential Oil Green Tea,31450,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-essential-oil-green-tea/p/BP_56258,,2026-05-07,29
Watsons,Perawatan Kulit,BALI-ALUS Massage Oil Skin Nutrition Frangipani,89700,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-massage-oil-skin-nutrition-frangipani/p/BP_56269,,2026-05-07,29
Watsons,Perawatan Kulit,BALI-ALUS Bali Alus Essential Oil Lemongrass 10ml,31450,,,,,0.0,,Indonesia,BALI-ALUS,https://www.watsons.co.id/id/bali-alus-bali-alus-essential-oil-lemongrass-10ml/p/BP_56261,,2026-05-07,29
Watsons,Perawatan Kulit,PHYSIOGEL Physiogel Soothing Care A.I Cream 50ml,322000,,,,,0.0,,Indonesia,PHYSIOGEL,https://www.watsons.co.id/id/physiogel-physiogel-soothing-care-a.i-cream-50ml/p/BP_43185,,2026-05-07,30
Watsons,Perawatan Kulit,PHYSIOGEL Physiogel Daily Moisture Care Cream 75ml,240500,283000.0,,15.0,,0.0,,Indonesia,PHYSIOGEL,https://www.watsons.co.id/id/physiogel-physiogel-daily-moisture-care-cream-75ml/p/BP_43189,,2026-05-07,31
Watsons,Perawatan Kulit,PHYSIOGEL Physiogel Daily Moisture Care Body Lotion 200ml,265200,312000.0,,15.0,5.0,1.0,,Indonesia,PHYSIOGEL,https://www.watsons.co.id/id/physiogel-physiogel-daily-moisture-care-body-lotion-200ml/p/BP_43186,,2026-05-07,31
Watsons,Perawatan Kulit,PHYSIOGEL Physiogel Daily Moisture Care Body Lotion 100ml,168300,198000.0,,15.0,,0.0,,Indonesia,PHYSIOGEL,https://www.watsons.co.id/id/physiogel-physiogel-daily-moisture-care-body-lotion-100ml/p/BP_43188,,2026-05-07,31
Watsons,Perawatan Kulit,NEIL & SON Calendula Multi Purpose Cream 50ml,208200,245000.0,,15.0,,0.0,,Indonesia,NEIL,https://www.watsons.co.id/id/neil-son-calendula-multi-purpose-cream-50ml/p/BP_40045,,2026-05-07,32
Watsons,Perawatan Kulit,NUXE Nuxe Reve de Miel Honey Lip Care 10ml,470000,,,,,0.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-reve-de-miel-honey-lip-care-10ml/p/BP_40533,,2026-05-07,33
Watsons,Perawatan Kulit,KITASHI Kitashi Foot Sanitizer Floral Peppermint 60ml,54500,,,,,0.0,,Indonesia,KITASHI,https://www.watsons.co.id/id/kitashi-kitashi-foot-sanitizer-floral-peppermint-60ml/p/BP_50520,,2026-05-07,34
Watsons,Perawatan Kulit,JERGENS Jergens Enriching Shea Butter 496ml,186100,219000.0,,15.0,3.0,2.0,,Indonesia,JERGENS,https://www.watsons.co.id/id/jergens-jergens-enriching-shea-butter-496ml/p/BP_39445,,2026-05-07,34
Watsons,Perawatan Kulit,NUXE Nuxe Reve de The Revitalising Moisturising Milk 400 ml,885000,,,,,0.0,,Indonesia,NUXE,https://www.watsons.co.id/id/nuxe-nuxe-reve-de-the-revitalising-moisturising-milk-400-ml/p/BP_31220,,2026-05-07,35
Watsons,Perawatan Kulit,KOJIE-SAN Body Lotion Lightening 200g,149000,,,,5.0,16.0,,Indonesia,KOJIE-SAN,https://www.watsons.co.id/id/kojie-san-body-lotion-lightening-200g/p/BP_55845,,2026-05-07,38
Watsons,Perawatan Kulit,ALYSSA ASHLEY Musk Hand & Body Lotion 500ml,175900,,,,5.0,3.0,,Indonesia,ALYSSA,https://www.watsons.co.id/id/alyssa-ashley-musk-hand-body-lotion-500ml/p/BP_16098,,2026-05-07,38
Watsons,Perawatan Kulit,ALYSSA ASHLEY Musk Hand & Body Moisturiser 500ml,175900,,,,5.0,10.0,,Indonesia,ALYSSA,https://www.watsons.co.id/id/alyssa-ashley-musk-hand-body-moisturiser-500ml/p/BP_16096,,2026-05-07,38
Watsons,Perawatan Kulit,ALYSSA ASHLEY White Musk Hand & Body Moisturiser 500ml,175900,,,,5.0,8.0,,Indonesia,ALYSSA,https://www.watsons.co.id/id/alyssa-ashley-white-musk-hand-body-moisturiser-500ml/p/BP_16097,,2026-05-07,38
Watsons,Perawatan Kulit,AVEENO Aveeno Soothing & Calming Moisturizing Lotion 354,219300,258000.0,208335.0,15.0,5.0,16.0,,Indonesia,AVEENO,https://www.watsons.co.id/id/aveeno-aveeno-soothing-calming-moisturizing-lotion-354/p/BP_19825,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,39
Watsons,Perawatan Kulit,BRIGHTY Brighty Glow It Up Body Lotion 150gr,48300,69000.0,,20.0,,0.0,,Indonesia,BRIGHTY,https://www.watsons.co.id/id/brighty-brighty-glow-it-up-body-lotion-150gr/p/BP_45159,,2026-05-07,39
